0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	36	36	36	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	23	0	0	0	0	0	0	0	0	0	0	0	0	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	6	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	23	0	0	0	0	0	0	0	0	0	0	0	0	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	6	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	23	0	0	0	0	0	0	0	0	0	0	0	0	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	6	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	23	0	0	0	0	0	0	0	0	0	0	0	0	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	6	
0	0	0	0	0	0	0	0	37	37	0	0	0	0	0	0	0	0	0	0	38	39	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	37	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	42	42	0	0	22	23	0	0	0	0	0	0	0	0	0	0	0	0	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	6	
0	0	0	0	0	0	0	38	39	39	40	0	0	0	10	0	0	0	0	0	43	44	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	39	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	38	39	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	39	39	39	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	47	48	27	0	22	23	0	0	0	37	0	0	0	49	50	0	0	0	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	6	
0	0	0	0	0	0	0	43	44	44	45	0	0	0	51	52	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	53	54	54	54	0	0	0	0	43	44	45	0	0	0	37	37	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	43	44	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	44	44	44	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	47	47	31	0	56	57	0	0	38	39	40	0	0	58	59	50	0	0	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	6	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	60	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	61	62	62	63	27	0	0	0	0	0	0	0	0	38	39	39	39	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	65	65	65	65	65	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	47	47	31	0	66	66	0	0	43	44	45	0	0	67	68	69	0	0	4	5	5	5	5	5	5	70	71	5	5	5	5	5	5	5	5	5	5	5	5	6	
0	0	0	0	0	0	0	0	0	0	0	10	10	0	0	0	0	64	65	65	0	0	0	0	0	0	60	0	0	18	19	19	72	62	62	62	31	0	0	0	0	0	0	0	10	43	44	44	44	45	0	0	0	0	0	49	50	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	74	74	74	74	74	75	27	0	0	0	76	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	47	47	31	0	0	0	0	0	0	0	0	0	49	77	78	78	0	0	4	5	5	5	5	5	5	79	80	5	5	5	81	82	83	5	5	5	5	5	5	6	
0	0	49	50	0	0	0	0	0	0	0	51	51	0	0	0	0	73	74	75	27	0	0	0	0	0	0	0	0	24	25	25	26	84	62	62	31	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	49	50	49	85	69	49	50	0	49	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	19	86	87	87	87	87	74	74	31	0	0	0	66	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	0	0	0	0	0	0	0	0	55	47	47	31	0	0	0	0	0	0	0	0	49	85	89	78	78	0	0	4	5	5	5	5	5	5	90	70	71	5	5	91	92	93	5	5	5	5	5	5	6	
0	49	85	69	49	50	49	50	0	0	0	60	60	0	0	18	19	86	74	74	31	0	94	42	0	41	42	42	42	95	25	25	25	96	62	62	31	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	58	59	85	97	98	99	69	0	58	59	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	25	25	25	25	25	26	100	74	31	0	52	0	0	0	0	0	0	0	76	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	94	42	0	49	50	0	0	0	101	101	101	102	0	0	0	0	0	0	18	19	103	47	47	31	0	76	76	0	0	0	0	0	58	89	78	78	78	0	0	4	5	5	5	5	5	5	90	104	80	5	5	105	106	107	5	5	5	70	71	5	6	
0	58	97	98	99	69	58	59	50	0	0	0	0	0	0	24	25	26	100	74	31	0	16	17	0	46	47	47	47	48	108	25	109	110	111	111	112	42	0	0	0	52	113	113	113	113	113	113	0	0	0	49	77	68	89	68	89	78	78	49	77	68	69	0	0	113	113	0	0	0	0	0	0	0	0	0	0	0	0	41	42	95	114	114	114	114	25	25	115	74	31	0	60	0	0	0	0	0	0	76	116	0	0	0	116	76	0	0	0	0	0	0	94	42	0	0	16	17	0	58	59	50	0	101	117	117	117	117	0	0	0	101	0	0	24	25	26	118	47	31	0	119	120	0	0	121	122	0	67	78	78	78	123	50	0	4	5	5	5	5	5	5	90	5	70	71	5	5	5	5	5	5	5	79	80	5	6	
0	67	68	89	78	123	77	68	69	0	113	113	113	0	0	124	25	25	115	74	31	0	22	23	0	55	47	47	47	47	125	25	46	47	47	47	47	48	27	126	19	127	128	128	128	128	128	128	19	19	19	129	130	131	131	131	131	131	131	129	130	131	131	19	19	128	128	19	0	0	0	0	0	0	113	113	113	0	0	46	47	47	47	47	47	48	108	25	115	74	31	0	0	0	0	0	0	0	76	116	116	0	0	0	116	116	76	0	113	113	113	0	16	17	0	0	22	23	49	77	68	69	101	117	117	117	117	117	101	0	0	117	101	0	124	25	25	132	47	31	0	22	23	0	0	16	17	0	67	78	78	78	68	69	0	4	5	5	5	5	5	70	133	5	104	80	5	5	5	5	5	5	70	133	5	5	6	
126	134	131	131	131	135	130	131	131	19	128	128	128	19	19	136	137	138	139	140	141	19	142	143	19	144	145	145	145	146	147	137	144	145	145	145	145	146	141	148	149	149	149	149	149	149	149	149	149	149	149	149	149	149	149	149	149	149	149	149	149	149	149	149	149	149	149	149	0	0	0	0	126	19	128	128	128	19	19	144	145	145	145	145	145	146	147	138	139	140	141	19	19	19	0	0	126	19	150	150	150	0	0	0	151	150	150	19	128	128	128	19	142	143	19	19	142	143	129	130	131	131	152	152	152	152	152	152	152	19	19	152	152	19	136	137	138	153	146	141	0	154	143	19	19	142	143	19	134	131	131	131	131	131	19	155	156	156	156	156	156	157	158	156	156	156	156	156	156	156	156	156	157	158	156	156	6	
159	160	160	160	160	160	160	160	160	160	160	160	160	160	160	160	160	160	160	160	160	160	160	160	160	160	160	160	160	160	160	160	160	160	160	160	160	160	160	161	162	162	162	162	162	162	162	162	162	162	162	162	162	162	162	162	162	162	162	162	162	162	162	162	162	162	162	162	163	163	163	163	159	160	160	160	160	160	160	160	160	160	160	160	160	160	160	160	160	160	160	160	160	160	163	163	159	160	160	160	160	163	163	163	159	160	160	160	160	160	160	160	160	160	160	160	160	160	160	160	160	160	160	160	160	160	160	160	160	160	160	160	160	160	160	160	160	160	160	160	163	159	160	160	160	160	160	160	160	160	160	160	160	160	160	160	160	160	160	160	160	160	160	160	160	160	160	160	160	160	160	160	160	160	160	160	6	
